img1,img2,label,source_video,frame1,frame2
data/extracted_pairs/pair_007398_1.jpg,data/extracted_pairs/pair_007398_2.jpg,0,videos_loss/front_r_box_1.mp4,50,180
data/extracted_pairs/pair_007399_1.jpg,data/extracted_pairs/pair_007399_2.jpg,0,videos_loss/front_r_box_1.mp4,125,45
data/extracted_pairs/pair_007400_1.jpg,data/extracted_pairs/pair_007400_2.jpg,0,videos_loss/front_r_box_1.mp4,360,480
data/extracted_pairs/pair_007401_1.jpg,data/extracted_pairs/pair_007401_2.jpg,0,videos_loss/front_r_box_1.mp4,470,440
data/extracted_pairs/pair_007402_1.jpg,data/extracted_pairs/pair_007402_2.jpg,0,videos_loss/front_r_box_1.mp4,340,515
data/extracted_pairs/pair_007403_1.jpg,data/extracted_pairs/pair_007403_2.jpg,0,videos_loss/front_r_box_1.mp4,540,440
data/extracted_pairs/pair_007404_1.jpg,data/extracted_pairs/pair_007404_2.jpg,0,videos_loss/front_r_box_1.mp4,405,460
data/extracted_pairs/pair_007405_1.jpg,data/extracted_pairs/pair_007405_2.jpg,0,videos_loss/front_r_box_1.mp4,430,540
data/extracted_pairs/pair_007406_1.jpg,data/extracted_pairs/pair_007406_2.jpg,0,videos_loss/front_r_box_1.mp4,415,570
data/extracted_pairs/pair_007407_1.jpg,data/extracted_pairs/pair_007407_2.jpg,0,videos_loss/front_r_box_1.mp4,585,330
data/extracted_pairs/pair_007408_1.jpg,data/extracted_pairs/pair_007408_2.jpg,0,videos_loss/front_r_box_1.mp4,495,410
data/extracted_pairs/pair_007409_1.jpg,data/extracted_pairs/pair_007409_2.jpg,0,videos_loss/front_r_box_1.mp4,380,415
data/extracted_pairs/pair_007410_1.jpg,data/extracted_pairs/pair_007410_2.jpg,0,videos_loss/front_r_box_1.mp4,435,455
data/extracted_pairs/pair_007411_1.jpg,data/extracted_pairs/pair_007411_2.jpg,0,videos_loss/front_r_box_1.mp4,330,465
data/extracted_pairs/pair_007412_1.jpg,data/extracted_pairs/pair_007412_2.jpg,0,videos_loss/front_r_box_1.mp4,425,420
data/extracted_pairs/pair_007413_1.jpg,data/extracted_pairs/pair_007413_2.jpg,0,videos_loss/front_r_box_1.mp4,525,335
data/extracted_pairs/pair_007414_1.jpg,data/extracted_pairs/pair_007414_2.jpg,0,videos_loss/front_r_box_1.mp4,515,360
data/extracted_pairs/pair_007415_1.jpg,data/extracted_pairs/pair_007415_2.jpg,0,videos_loss/front_r_box_1.mp4,435,555
data/extracted_pairs/pair_007416_1.jpg,data/extracted_pairs/pair_007416_2.jpg,0,videos_loss/front_r_box_1.mp4,335,495
data/extracted_pairs/pair_007417_1.jpg,data/extracted_pairs/pair_007417_2.jpg,0,videos_loss/front_r_box_1.mp4,560,450
data/extracted_pairs/pair_007418_1.jpg,data/extracted_pairs/pair_007418_2.jpg,0,videos_loss/front_r_box_1.mp4,400,380
data/extracted_pairs/pair_007419_1.jpg,data/extracted_pairs/pair_007419_2.jpg,0,videos_loss/front_r_box_1.mp4,350,495
data/extracted_pairs/pair_007420_1.jpg,data/extracted_pairs/pair_007420_2.jpg,0,videos_loss/front_r_box_1.mp4,355,365
data/extracted_pairs/pair_007421_1.jpg,data/extracted_pairs/pair_007421_2.jpg,0,videos_loss/front_r_box_1.mp4,555,370
data/extracted_pairs/pair_007422_1.jpg,data/extracted_pairs/pair_007422_2.jpg,0,videos_loss/front_r_box_1.mp4,525,480
data/extracted_pairs/pair_007423_1.jpg,data/extracted_pairs/pair_007423_2.jpg,0,videos_loss/front_r_box_1.mp4,460,410
data/extracted_pairs/pair_007424_1.jpg,data/extracted_pairs/pair_007424_2.jpg,0,videos_loss/front_r_box_1.mp4,435,470
data/extracted_pairs/pair_007425_1.jpg,data/extracted_pairs/pair_007425_2.jpg,0,videos_loss/front_r_box_1.mp4,545,520
data/extracted_pairs/pair_007426_1.jpg,data/extracted_pairs/pair_007426_2.jpg,0,videos_loss/front_r_box_1.mp4,400,585
data/extracted_pairs/pair_007427_1.jpg,data/extracted_pairs/pair_007427_2.jpg,0,videos_loss/front_r_box_1.mp4,555,585
data/extracted_pairs/pair_007428_1.jpg,data/extracted_pairs/pair_007428_2.jpg,0,videos_loss/front_r_box_1.mp4,490,505
data/extracted_pairs/pair_007429_1.jpg,data/extracted_pairs/pair_007429_2.jpg,0,videos_loss/front_r_box_1.mp4,470,335
data/extracted_pairs/pair_007430_1.jpg,data/extracted_pairs/pair_007430_2.jpg,0,videos_loss/front_r_box_1.mp4,345,425
data/extracted_pairs/pair_007431_1.jpg,data/extracted_pairs/pair_007431_2.jpg,0,videos_loss/front_r_box_1.mp4,440,335
data/extracted_pairs/pair_007432_1.jpg,data/extracted_pairs/pair_007432_2.jpg,0,videos_loss/front_r_box_1.mp4,370,515
data/extracted_pairs/pair_007433_1.jpg,data/extracted_pairs/pair_007433_2.jpg,0,videos_loss/front_r_box_1.mp4,555,525
data/extracted_pairs/pair_007434_1.jpg,data/extracted_pairs/pair_007434_2.jpg,0,videos_loss/front_r_box_1.mp4,580,355
data/extracted_pairs/pair_007435_1.jpg,data/extracted_pairs/pair_007435_2.jpg,0,videos_loss/front_r_box_1.mp4,445,485
data/extracted_pairs/pair_007436_1.jpg,data/extracted_pairs/pair_007436_2.jpg,0,videos_loss/front_r_box_1.mp4,555,350
data/extracted_pairs/pair_007437_1.jpg,data/extracted_pairs/pair_007437_2.jpg,0,videos_loss/front_r_box_1.mp4,430,525
data/extracted_pairs/pair_007438_1.jpg,data/extracted_pairs/pair_007438_2.jpg,0,videos_loss/front_r_box_1.mp4,560,420
data/extracted_pairs/pair_007439_1.jpg,data/extracted_pairs/pair_007439_2.jpg,0,videos_loss/front_r_box_1.mp4,460,450
data/extracted_pairs/pair_007440_1.jpg,data/extracted_pairs/pair_007440_2.jpg,1,videos_loss/front_r_box_1.mp4,40,380
data/extracted_pairs/pair_007441_1.jpg,data/extracted_pairs/pair_007441_2.jpg,1,videos_loss/front_r_box_1.mp4,115,555
data/extracted_pairs/pair_007442_1.jpg,data/extracted_pairs/pair_007442_2.jpg,1,videos_loss/front_r_box_1.mp4,240,560
data/extracted_pairs/pair_007443_1.jpg,data/extracted_pairs/pair_007443_2.jpg,1,videos_loss/front_r_box_1.mp4,60,460
data/extracted_pairs/pair_007444_1.jpg,data/extracted_pairs/pair_007444_2.jpg,1,videos_loss/front_r_box_1.mp4,70,575
data/extracted_pairs/pair_007445_1.jpg,data/extracted_pairs/pair_007445_2.jpg,1,videos_loss/front_r_box_1.mp4,95,505
data/extracted_pairs/pair_007446_1.jpg,data/extracted_pairs/pair_007446_2.jpg,1,videos_loss/front_r_box_1.mp4,115,420
data/extracted_pairs/pair_007447_1.jpg,data/extracted_pairs/pair_007447_2.jpg,1,videos_loss/front_r_box_1.mp4,230,485
data/extracted_pairs/pair_007448_1.jpg,data/extracted_pairs/pair_007448_2.jpg,1,videos_loss/front_r_box_1.mp4,205,575
data/extracted_pairs/pair_007449_1.jpg,data/extracted_pairs/pair_007449_2.jpg,1,videos_loss/front_r_box_1.mp4,110,545
data/extracted_pairs/pair_007450_1.jpg,data/extracted_pairs/pair_007450_2.jpg,1,videos_loss/front_r_box_1.mp4,50,440
data/extracted_pairs/pair_007451_1.jpg,data/extracted_pairs/pair_007451_2.jpg,1,videos_loss/front_r_box_1.mp4,215,475
data/extracted_pairs/pair_007452_1.jpg,data/extracted_pairs/pair_007452_2.jpg,1,videos_loss/front_r_box_1.mp4,100,565
data/extracted_pairs/pair_007453_1.jpg,data/extracted_pairs/pair_007453_2.jpg,1,videos_loss/front_r_box_1.mp4,170,410
data/extracted_pairs/pair_007454_1.jpg,data/extracted_pairs/pair_007454_2.jpg,1,videos_loss/front_r_box_1.mp4,90,410
data/extracted_pairs/pair_007455_1.jpg,data/extracted_pairs/pair_007455_2.jpg,1,videos_loss/front_r_box_1.mp4,195,535
data/extracted_pairs/pair_007456_1.jpg,data/extracted_pairs/pair_007456_2.jpg,1,videos_loss/front_r_box_1.mp4,45,515
data/extracted_pairs/pair_007457_1.jpg,data/extracted_pairs/pair_007457_2.jpg,1,videos_loss/front_r_box_1.mp4,160,380
data/extracted_pairs/pair_007458_1.jpg,data/extracted_pairs/pair_007458_2.jpg,1,videos_loss/front_r_box_1.mp4,125,410
data/extracted_pairs/pair_007459_1.jpg,data/extracted_pairs/pair_007459_2.jpg,1,videos_loss/front_r_box_1.mp4,35,455
data/extracted_pairs/pair_007460_1.jpg,data/extracted_pairs/pair_007460_2.jpg,1,videos_loss/front_r_box_1.mp4,100,330
data/extracted_pairs/pair_007461_1.jpg,data/extracted_pairs/pair_007461_2.jpg,1,videos_loss/front_r_box_1.mp4,165,535
data/extracted_pairs/pair_007462_1.jpg,data/extracted_pairs/pair_007462_2.jpg,1,videos_loss/front_r_box_1.mp4,75,410
data/extracted_pairs/pair_007463_1.jpg,data/extracted_pairs/pair_007463_2.jpg,1,videos_loss/front_r_box_1.mp4,120,470
data/extracted_pairs/pair_007464_1.jpg,data/extracted_pairs/pair_007464_2.jpg,1,videos_loss/front_r_box_1.mp4,225,575
data/extracted_pairs/pair_007465_1.jpg,data/extracted_pairs/pair_007465_2.jpg,1,videos_loss/front_r_box_1.mp4,235,425
data/extracted_pairs/pair_007466_1.jpg,data/extracted_pairs/pair_007466_2.jpg,1,videos_loss/front_r_box_1.mp4,65,395
data/extracted_pairs/pair_007467_1.jpg,data/extracted_pairs/pair_007467_2.jpg,1,videos_loss/front_r_box_1.mp4,105,330
data/extracted_pairs/pair_007468_1.jpg,data/extracted_pairs/pair_007468_2.jpg,1,videos_loss/front_r_box_1.mp4,135,395
data/extracted_pairs/pair_007469_1.jpg,data/extracted_pairs/pair_007469_2.jpg,1,videos_loss/front_r_box_1.mp4,55,520
data/extracted_pairs/pair_007470_1.jpg,data/extracted_pairs/pair_007470_2.jpg,1,videos_loss/front_r_box_1.mp4,125,555
data/extracted_pairs/pair_007471_1.jpg,data/extracted_pairs/pair_007471_2.jpg,1,videos_loss/front_r_box_1.mp4,225,585
data/extracted_pairs/pair_007472_1.jpg,data/extracted_pairs/pair_007472_2.jpg,1,videos_loss/front_r_box_1.mp4,180,510
data/extracted_pairs/pair_007473_1.jpg,data/extracted_pairs/pair_007473_2.jpg,1,videos_loss/front_r_box_1.mp4,165,525
data/extracted_pairs/pair_007474_1.jpg,data/extracted_pairs/pair_007474_2.jpg,1,videos_loss/front_r_box_1.mp4,225,430
data/extracted_pairs/pair_007475_1.jpg,data/extracted_pairs/pair_007475_2.jpg,1,videos_loss/front_r_box_1.mp4,205,445
data/extracted_pairs/pair_007476_1.jpg,data/extracted_pairs/pair_007476_2.jpg,1,videos_loss/front_r_box_1.mp4,185,500
data/extracted_pairs/pair_007477_1.jpg,data/extracted_pairs/pair_007477_2.jpg,1,videos_loss/front_r_box_1.mp4,35,430
data/extracted_pairs/pair_007478_1.jpg,data/extracted_pairs/pair_007478_2.jpg,1,videos_loss/front_r_box_1.mp4,140,425
data/extracted_pairs/pair_007479_1.jpg,data/extracted_pairs/pair_007479_2.jpg,1,videos_loss/front_r_box_1.mp4,145,585
data/extracted_pairs/pair_007480_1.jpg,data/extracted_pairs/pair_007480_2.jpg,1,videos_loss/front_r_box_1.mp4,175,370
data/extracted_pairs/pair_007481_1.jpg,data/extracted_pairs/pair_007481_2.jpg,1,videos_loss/front_r_box_1.mp4,180,560
data/extracted_pairs/pair_007482_1.jpg,data/extracted_pairs/pair_007482_2.jpg,1,videos_loss/front_r_box_1.mp4,190,390
data/extracted_pairs/pair_007483_1.jpg,data/extracted_pairs/pair_007483_2.jpg,1,videos_loss/front_r_box_1.mp4,205,545
data/extracted_pairs/pair_007484_1.jpg,data/extracted_pairs/pair_007484_2.jpg,1,videos_loss/front_r_box_1.mp4,85,540
data/extracted_pairs/pair_007485_1.jpg,data/extracted_pairs/pair_007485_2.jpg,1,videos_loss/front_r_box_1.mp4,155,405
data/extracted_pairs/pair_007486_1.jpg,data/extracted_pairs/pair_007486_2.jpg,1,videos_loss/front_r_box_1.mp4,160,335
data/extracted_pairs/pair_007487_1.jpg,data/extracted_pairs/pair_007487_2.jpg,1,videos_loss/front_r_box_1.mp4,245,505
data/extracted_pairs/pair_007488_1.jpg,data/extracted_pairs/pair_007488_2.jpg,1,videos_loss/front_r_box_1.mp4,60,525
data/extracted_pairs/pair_007489_1.jpg,data/extracted_pairs/pair_007489_2.jpg,1,videos_loss/front_r_box_1.mp4,190,500
data/extracted_pairs/pair_007490_1.jpg,data/extracted_pairs/pair_007490_2.jpg,1,videos_loss/front_r_box_1.mp4,145,350
data/extracted_pairs/pair_007491_1.jpg,data/extracted_pairs/pair_007491_2.jpg,1,videos_loss/front_r_box_1.mp4,100,560
data/extracted_pairs/pair_007492_1.jpg,data/extracted_pairs/pair_007492_2.jpg,1,videos_loss/front_r_box_1.mp4,200,440
data/extracted_pairs/pair_007493_1.jpg,data/extracted_pairs/pair_007493_2.jpg,1,videos_loss/front_r_box_1.mp4,130,415
data/extracted_pairs/pair_007494_1.jpg,data/extracted_pairs/pair_007494_2.jpg,1,videos_loss/front_r_box_1.mp4,135,465
data/extracted_pairs/pair_007495_1.jpg,data/extracted_pairs/pair_007495_2.jpg,1,videos_loss/front_r_box_1.mp4,180,330
data/extracted_pairs/pair_007496_1.jpg,data/extracted_pairs/pair_007496_2.jpg,1,videos_loss/front_r_box_1.mp4,80,520
data/extracted_pairs/pair_007497_1.jpg,data/extracted_pairs/pair_007497_2.jpg,1,videos_loss/front_r_box_1.mp4,220,375
data/extracted_pairs/pair_007498_1.jpg,data/extracted_pairs/pair_007498_2.jpg,1,videos_loss/front_r_box_1.mp4,230,435
data/extracted_pairs/pair_007499_1.jpg,data/extracted_pairs/pair_007499_2.jpg,1,videos_loss/front_r_box_1.mp4,215,460
data/extracted_pairs/pair_007500_1.jpg,data/extracted_pairs/pair_007500_2.jpg,1,videos_loss/front_r_box_1.mp4,165,565
data/extracted_pairs/pair_007501_1.jpg,data/extracted_pairs/pair_007501_2.jpg,1,videos_loss/front_r_box_1.mp4,40,565
data/extracted_pairs/pair_007502_1.jpg,data/extracted_pairs/pair_007502_2.jpg,1,videos_loss/front_r_box_1.mp4,125,500
data/extracted_pairs/pair_007503_1.jpg,data/extracted_pairs/pair_007503_2.jpg,1,videos_loss/front_r_box_1.mp4,190,400
data/extracted_pairs/pair_007504_1.jpg,data/extracted_pairs/pair_007504_2.jpg,1,videos_loss/front_r_box_1.mp4,155,495
data/extracted_pairs/pair_007505_1.jpg,data/extracted_pairs/pair_007505_2.jpg,1,videos_loss/front_r_box_1.mp4,75,445
data/extracted_pairs/pair_007506_1.jpg,data/extracted_pairs/pair_007506_2.jpg,1,videos_loss/front_r_box_1.mp4,225,360
data/extracted_pairs/pair_007507_1.jpg,data/extracted_pairs/pair_007507_2.jpg,1,videos_loss/front_r_box_1.mp4,65,450
data/extracted_pairs/pair_007508_1.jpg,data/extracted_pairs/pair_007508_2.jpg,1,videos_loss/front_r_box_1.mp4,100,390
data/extracted_pairs/pair_007509_1.jpg,data/extracted_pairs/pair_007509_2.jpg,1,videos_loss/front_r_box_1.mp4,70,505
data/extracted_pairs/pair_007510_1.jpg,data/extracted_pairs/pair_007510_2.jpg,1,videos_loss/front_r_box_1.mp4,125,380
data/extracted_pairs/pair_007511_1.jpg,data/extracted_pairs/pair_007511_2.jpg,1,videos_loss/front_r_box_1.mp4,85,570
data/extracted_pairs/pair_007512_1.jpg,data/extracted_pairs/pair_007512_2.jpg,1,videos_loss/front_r_box_1.mp4,160,500
data/extracted_pairs/pair_007513_1.jpg,data/extracted_pairs/pair_007513_2.jpg,1,videos_loss/front_r_box_1.mp4,165,435
data/extracted_pairs/pair_007514_1.jpg,data/extracted_pairs/pair_007514_2.jpg,1,videos_loss/front_r_box_1.mp4,100,455
data/extracted_pairs/pair_007515_1.jpg,data/extracted_pairs/pair_007515_2.jpg,1,videos_loss/front_r_box_1.mp4,225,410
data/extracted_pairs/pair_007516_1.jpg,data/extracted_pairs/pair_007516_2.jpg,1,videos_loss/front_r_box_1.mp4,135,570
data/extracted_pairs/pair_007517_1.jpg,data/extracted_pairs/pair_007517_2.jpg,1,videos_loss/front_r_box_1.mp4,150,525
data/extracted_pairs/pair_007518_1.jpg,data/extracted_pairs/pair_007518_2.jpg,1,videos_loss/front_r_box_1.mp4,65,535
data/extracted_pairs/pair_007519_1.jpg,data/extracted_pairs/pair_007519_2.jpg,1,videos_loss/front_r_box_1.mp4,235,565
data/extracted_pairs/pair_007520_1.jpg,data/extracted_pairs/pair_007520_2.jpg,0,videos_loss/front_r_box_2.mp4,135,195
data/extracted_pairs/pair_007521_1.jpg,data/extracted_pairs/pair_007521_2.jpg,0,videos_loss/front_r_box_2.mp4,205,160
data/extracted_pairs/pair_007522_1.jpg,data/extracted_pairs/pair_007522_2.jpg,0,videos_loss/front_r_box_2.mp4,105,160
data/extracted_pairs/pair_007523_1.jpg,data/extracted_pairs/pair_007523_2.jpg,0,videos_loss/front_r_box_2.mp4,190,180
data/extracted_pairs/pair_007524_1.jpg,data/extracted_pairs/pair_007524_2.jpg,0,videos_loss/front_r_box_2.mp4,125,175
data/extracted_pairs/pair_007525_1.jpg,data/extracted_pairs/pair_007525_2.jpg,0,videos_loss/front_r_box_2.mp4,85,90
data/extracted_pairs/pair_007526_1.jpg,data/extracted_pairs/pair_007526_2.jpg,0,videos_loss/front_r_box_2.mp4,160,125
data/extracted_pairs/pair_007527_1.jpg,data/extracted_pairs/pair_007527_2.jpg,0,videos_loss/front_r_box_2.mp4,35,205
data/extracted_pairs/pair_007528_1.jpg,data/extracted_pairs/pair_007528_2.jpg,0,videos_loss/front_r_box_2.mp4,140,180
data/extracted_pairs/pair_007529_1.jpg,data/extracted_pairs/pair_007529_2.jpg,0,videos_loss/front_r_box_2.mp4,90,65
data/extracted_pairs/pair_007530_1.jpg,data/extracted_pairs/pair_007530_2.jpg,0,videos_loss/front_r_box_2.mp4,155,220
data/extracted_pairs/pair_007531_1.jpg,data/extracted_pairs/pair_007531_2.jpg,0,videos_loss/front_r_box_2.mp4,165,95
data/extracted_pairs/pair_007532_1.jpg,data/extracted_pairs/pair_007532_2.jpg,0,videos_loss/front_r_box_2.mp4,40,105
data/extracted_pairs/pair_007533_1.jpg,data/extracted_pairs/pair_007533_2.jpg,0,videos_loss/front_r_box_2.mp4,75,195
data/extracted_pairs/pair_007534_1.jpg,data/extracted_pairs/pair_007534_2.jpg,0,videos_loss/front_r_box_2.mp4,60,215
data/extracted_pairs/pair_007535_1.jpg,data/extracted_pairs/pair_007535_2.jpg,0,videos_loss/front_r_box_2.mp4,165,40
data/extracted_pairs/pair_007536_1.jpg,data/extracted_pairs/pair_007536_2.jpg,0,videos_loss/front_r_box_2.mp4,135,110
data/extracted_pairs/pair_007537_1.jpg,data/extracted_pairs/pair_007537_2.jpg,0,videos_loss/front_r_box_2.mp4,85,215
data/extracted_pairs/pair_007538_1.jpg,data/extracted_pairs/pair_007538_2.jpg,0,videos_loss/front_r_box_2.mp4,185,60
data/extracted_pairs/pair_007539_1.jpg,data/extracted_pairs/pair_007539_2.jpg,0,videos_loss/front_r_box_2.mp4,150,40
data/extracted_pairs/pair_007540_1.jpg,data/extracted_pairs/pair_007540_2.jpg,0,videos_loss/front_r_box_2.mp4,155,210
data/extracted_pairs/pair_007541_1.jpg,data/extracted_pairs/pair_007541_2.jpg,0,videos_loss/front_r_box_2.mp4,195,95
data/extracted_pairs/pair_007542_1.jpg,data/extracted_pairs/pair_007542_2.jpg,0,videos_loss/front_r_box_2.mp4,85,180
data/extracted_pairs/pair_007543_1.jpg,data/extracted_pairs/pair_007543_2.jpg,0,videos_loss/front_r_box_2.mp4,150,110
data/extracted_pairs/pair_007544_1.jpg,data/extracted_pairs/pair_007544_2.jpg,0,videos_loss/front_r_box_2.mp4,90,185
data/extracted_pairs/pair_007545_1.jpg,data/extracted_pairs/pair_007545_2.jpg,0,videos_loss/front_r_box_2.mp4,95,135
data/extracted_pairs/pair_007546_1.jpg,data/extracted_pairs/pair_007546_2.jpg,0,videos_loss/front_r_box_2.mp4,75,125
data/extracted_pairs/pair_007547_1.jpg,data/extracted_pairs/pair_007547_2.jpg,0,videos_loss/front_r_box_2.mp4,55,40
data/extracted_pairs/pair_007548_1.jpg,data/extracted_pairs/pair_007548_2.jpg,0,videos_loss/front_r_box_2.mp4,100,215
data/extracted_pairs/pair_007549_1.jpg,data/extracted_pairs/pair_007549_2.jpg,0,videos_loss/front_r_box_2.mp4,180,110
data/extracted_pairs/pair_007550_1.jpg,data/extracted_pairs/pair_007550_2.jpg,0,videos_loss/front_r_box_2.mp4,175,110
data/extracted_pairs/pair_007551_1.jpg,data/extracted_pairs/pair_007551_2.jpg,0,videos_loss/front_r_box_2.mp4,90,180
data/extracted_pairs/pair_007552_1.jpg,data/extracted_pairs/pair_007552_2.jpg,0,videos_loss/front_r_box_2.mp4,195,70
data/extracted_pairs/pair_007553_1.jpg,data/extracted_pairs/pair_007553_2.jpg,0,videos_loss/front_r_box_2.mp4,140,85
data/extracted_pairs/pair_007554_1.jpg,data/extracted_pairs/pair_007554_2.jpg,0,videos_loss/front_r_box_2.mp4,110,180
data/extracted_pairs/pair_007555_1.jpg,data/extracted_pairs/pair_007555_2.jpg,0,videos_loss/front_r_box_2.mp4,55,35
data/extracted_pairs/pair_007556_1.jpg,data/extracted_pairs/pair_007556_2.jpg,0,videos_loss/front_r_box_2.mp4,45,165
data/extracted_pairs/pair_007557_1.jpg,data/extracted_pairs/pair_007557_2.jpg,0,videos_loss/front_r_box_2.mp4,200,185
data/extracted_pairs/pair_007558_1.jpg,data/extracted_pairs/pair_007558_2.jpg,0,videos_loss/front_r_box_2.mp4,155,55
data/extracted_pairs/pair_007559_1.jpg,data/extracted_pairs/pair_007559_2.jpg,0,videos_loss/front_r_box_2.mp4,165,115
data/extracted_pairs/pair_007560_1.jpg,data/extracted_pairs/pair_007560_2.jpg,0,videos_loss/front_r_box_2.mp4,465,330
data/extracted_pairs/pair_007561_1.jpg,data/extracted_pairs/pair_007561_2.jpg,0,videos_loss/front_r_box_2.mp4,485,500
data/extracted_pairs/pair_007562_1.jpg,data/extracted_pairs/pair_007562_2.jpg,0,videos_loss/front_r_box_2.mp4,465,300
data/extracted_pairs/pair_007563_1.jpg,data/extracted_pairs/pair_007563_2.jpg,0,videos_loss/front_r_box_2.mp4,435,445
data/extracted_pairs/pair_007564_1.jpg,data/extracted_pairs/pair_007564_2.jpg,0,videos_loss/front_r_box_2.mp4,310,385
data/extracted_pairs/pair_007565_1.jpg,data/extracted_pairs/pair_007565_2.jpg,0,videos_loss/front_r_box_2.mp4,420,305
data/extracted_pairs/pair_007566_1.jpg,data/extracted_pairs/pair_007566_2.jpg,0,videos_loss/front_r_box_2.mp4,410,420
data/extracted_pairs/pair_007567_1.jpg,data/extracted_pairs/pair_007567_2.jpg,0,videos_loss/front_r_box_2.mp4,455,495
data/extracted_pairs/pair_007568_1.jpg,data/extracted_pairs/pair_007568_2.jpg,0,videos_loss/front_r_box_2.mp4,500,435
data/extracted_pairs/pair_007569_1.jpg,data/extracted_pairs/pair_007569_2.jpg,0,videos_loss/front_r_box_2.mp4,430,330
data/extracted_pairs/pair_007570_1.jpg,data/extracted_pairs/pair_007570_2.jpg,0,videos_loss/front_r_box_2.mp4,325,340
data/extracted_pairs/pair_007571_1.jpg,data/extracted_pairs/pair_007571_2.jpg,0,videos_loss/front_r_box_2.mp4,375,480
data/extracted_pairs/pair_007572_1.jpg,data/extracted_pairs/pair_007572_2.jpg,0,videos_loss/front_r_box_2.mp4,330,345
data/extracted_pairs/pair_007573_1.jpg,data/extracted_pairs/pair_007573_2.jpg,0,videos_loss/front_r_box_2.mp4,410,425
data/extracted_pairs/pair_007574_1.jpg,data/extracted_pairs/pair_007574_2.jpg,0,videos_loss/front_r_box_2.mp4,505,400
data/extracted_pairs/pair_007575_1.jpg,data/extracted_pairs/pair_007575_2.jpg,0,videos_loss/front_r_box_2.mp4,340,370
data/extracted_pairs/pair_007576_1.jpg,data/extracted_pairs/pair_007576_2.jpg,0,videos_loss/front_r_box_2.mp4,445,360
data/extracted_pairs/pair_007577_1.jpg,data/extracted_pairs/pair_007577_2.jpg,0,videos_loss/front_r_box_2.mp4,375,325
data/extracted_pairs/pair_007578_1.jpg,data/extracted_pairs/pair_007578_2.jpg,0,videos_loss/front_r_box_2.mp4,400,500
data/extracted_pairs/pair_007579_1.jpg,data/extracted_pairs/pair_007579_2.jpg,0,videos_loss/front_r_box_2.mp4,315,440
data/extracted_pairs/pair_007580_1.jpg,data/extracted_pairs/pair_007580_2.jpg,0,videos_loss/front_r_box_2.mp4,450,370
data/extracted_pairs/pair_007581_1.jpg,data/extracted_pairs/pair_007581_2.jpg,0,videos_loss/front_r_box_2.mp4,375,400
data/extracted_pairs/pair_007582_1.jpg,data/extracted_pairs/pair_007582_2.jpg,0,videos_loss/front_r_box_2.mp4,385,435
data/extracted_pairs/pair_007583_1.jpg,data/extracted_pairs/pair_007583_2.jpg,0,videos_loss/front_r_box_2.mp4,400,435
data/extracted_pairs/pair_007584_1.jpg,data/extracted_pairs/pair_007584_2.jpg,0,videos_loss/front_r_box_2.mp4,375,475
data/extracted_pairs/pair_007585_1.jpg,data/extracted_pairs/pair_007585_2.jpg,0,videos_loss/front_r_box_2.mp4,380,485
data/extracted_pairs/pair_007586_1.jpg,data/extracted_pairs/pair_007586_2.jpg,0,videos_loss/front_r_box_2.mp4,305,335
data/extracted_pairs/pair_007587_1.jpg,data/extracted_pairs/pair_007587_2.jpg,0,videos_loss/front_r_box_2.mp4,340,460
data/extracted_pairs/pair_007588_1.jpg,data/extracted_pairs/pair_007588_2.jpg,0,videos_loss/front_r_box_2.mp4,385,300
data/extracted_pairs/pair_007589_1.jpg,data/extracted_pairs/pair_007589_2.jpg,0,videos_loss/front_r_box_2.mp4,365,410
data/extracted_pairs/pair_007590_1.jpg,data/extracted_pairs/pair_007590_2.jpg,0,videos_loss/front_r_box_2.mp4,475,410
data/extracted_pairs/pair_007591_1.jpg,data/extracted_pairs/pair_007591_2.jpg,0,videos_loss/front_r_box_2.mp4,385,390
data/extracted_pairs/pair_007592_1.jpg,data/extracted_pairs/pair_007592_2.jpg,0,videos_loss/front_r_box_2.mp4,345,475
data/extracted_pairs/pair_007593_1.jpg,data/extracted_pairs/pair_007593_2.jpg,0,videos_loss/front_r_box_2.mp4,495,390
data/extracted_pairs/pair_007594_1.jpg,data/extracted_pairs/pair_007594_2.jpg,0,videos_loss/front_r_box_2.mp4,445,435
data/extracted_pairs/pair_007595_1.jpg,data/extracted_pairs/pair_007595_2.jpg,0,videos_loss/front_r_box_2.mp4,510,385
data/extracted_pairs/pair_007596_1.jpg,data/extracted_pairs/pair_007596_2.jpg,0,videos_loss/front_r_box_2.mp4,340,335
data/extracted_pairs/pair_007597_1.jpg,data/extracted_pairs/pair_007597_2.jpg,0,videos_loss/front_r_box_2.mp4,340,485
data/extracted_pairs/pair_007598_1.jpg,data/extracted_pairs/pair_007598_2.jpg,0,videos_loss/front_r_box_2.mp4,385,415
data/extracted_pairs/pair_007599_1.jpg,data/extracted_pairs/pair_007599_2.jpg,0,videos_loss/front_r_box_2.mp4,375,495
data/extracted_pairs/pair_007600_1.jpg,data/extracted_pairs/pair_007600_2.jpg,1,videos_loss/front_r_box_2.mp4,105,300
data/extracted_pairs/pair_007601_1.jpg,data/extracted_pairs/pair_007601_2.jpg,1,videos_loss/front_r_box_2.mp4,100,480
data/extracted_pairs/pair_007602_1.jpg,data/extracted_pairs/pair_007602_2.jpg,1,videos_loss/front_r_box_2.mp4,130,340
